Site Id,Site Name,Latitude,Longitude,Easting,Northing,Zone,Gauge Zero (Ahd),Site Start Date,Site Cease Date,Drainage Area (Sq.Km),
"203060","COOPERS CREEK AT FAIRMEADOW","-28.74601111","153.35183056","534343","6820104","56","6.77","2011/08/02","","0"
"203061","GOOLMANGAR CREEK AT MCNAMARA BRIDGE WEIR","-28.733144","153.225572","522026.921","6821558.324","56","9.36","2011/08/02","","0"
"203062","WILSONS RIVER AT LAVERTYS GAP WEIR","-28.576278","153.438248","542858.469","6838879.283","56","116.029","2016/03/08","","0"
"203403","RICHMOND RIVER AT CORAKI","-28.99","153.2896","528205.1","6793087.4","56","27.74","1987/12/01","","4325"
"203470","RICHMOND RV @ OAKLAND ROAD","-29.00708967","153.2739095","526677","6791198","56","","2010/06/10","",""
"203900","RICHMOND RIVER AT KYOGLE","-28.621042","152.994844","499495.985","6833998.503","56","40.251","1969/05/27","","899"
"204001","NYMBOIDA RIVER AT NYMBOIDA","-29.978146","152.725685","473466.9","6683473.7","56","182.88","1908/12/20","","1660"
"204002","CLARENCE RIVER AT TABULAM","-28.8868","152.5675","457828.499","6804478.989","56","112.299","1909/05/01","","4550"
"204004","MANN RIVER AT JACKADGERY","-29.571397976","152.544854807","455914.654","6728619.279","56","92.105","1919/05/21","","7800"
"204006","BOOKOOKOORARA RIVER AT UNDERCLIFFE","-28.64463","152.16947","418829.755","6831103.279","56","28.315","1921/09/03","","127"
"204007","CLARENCE RIVER AT LILYDALE (NEWBOLD CROSSING)","-29.507339212","152.6834251","469317.318","6735761.679","56","9.992","1922/03/28","","16690"
"204008","GUY FAWKES RIVER AT EBOR","-30.4037","152.3469","437264.1","6636297.1","56","1278.284","1923/11/26","","31"
"204014","MANN RIVER AT MITCHELL","-29.6931","152.106","413505.5","6714888","56","378.028","1945/10/10","","881"
"204015","BOYD RIVER AT BROADMEADOWS","-29.8394","152.3171","434031.3","6698819","56","239.147","1945/10/11","","2670"
"204017","BIELSDOWN CREEK AT DORRIGO NO.2 & NO.3","-30.304993707","152.714557374","472554.237","6647383.604","56","628.133","1947/02/11","","76"
"204025","ORARA RIVER AT KARANGI","-30.2528","153.0333","503207.4","6653204.8","56","98.864","1925/05/20","","135"
"204030","ABERFOYLE RIVER AT ABERFOYLE","-30.2587","152.0094","404709.2","6652133.7","56","12.355","1951/09/24","","200"
"204031","MANN RIVER AT SHANNON VALE","-29.7209","151.8462","388405.5","6711588","56","1030.647","1951/10/12","","348"
"204033","TIMBARRA RIVER AT BILLYRIMBA","-29.1928","152.2512","427201.589","6770421.47","56","330.386","1951/11/23","","985"
"204034","HENRY RIVER AT NEWTON BOYD","-29.761282","152.214472","424055.756","6707407.64","56","314.717","1951/10/25","","389"
"204036","CATARACT CREEK AT SANDY HILL(BELOW SNAKE CREEK)","-28.9325","152.2182","423805.6","6799237.6","56","562.335","1952/03/14","","236"
"204037","CLOUDS CREEK AT CLOUDS CREEK","-30.092071015","152.62930228","464278.8","6670938.3","56","581.975","1952/06/27","","62"
"204039","MARYLAND RIVER D/S WYLIE CREEK","-28.46634","152.19876","421577.7","6850862.3","56","469.806","1953/09/30","","373"
"204041","ORARA RIVER AT BAWDEN BRIDGE","-29.721692","152.809934","481617.623","6712037.674","56","1.86","1955/06/16","","1790"
"204043","PEACOCK CREEK AT BONALBO","-28.7329","152.6747","468236.5","6821562.4","56","182.256","1960/03/25","","47"
"204046","TIMBARRA RIVER AT DRAKE","-29.05473","152.38605","440232.23","6785795.24","56","211.852","1969/07/08","","1720"
"204051","CLARENCE RIVER AT PADDYS FLAT","-28.71982","152.41982","443338.269","6822917.437","56","168.883","1970/06/17","","2230"
"204055","SPORTSMANS CREEK AT GURRANANG SIDING","-29.465214138","152.982721736","498324.689","6740470.742","56","3.417","1972/02/28","","202"
"204056","DANDAHRA CREEK AT GIBRALTAR RANGE","-29.484832","152.446839","446375.067","6738169.809","56","22.555","1972/05/10","","104"
"204067","GORDON BROOK AT FINEFLOWER","-29.40164371","152.653911487","466428.5","6747484.3","56","49.504","1983/04/22","","315"
"204068","ORARA RIVER AT ORANGE GROVE","-30.257631","153.011285","501085.59","6652666.444","56","105.734","1995/08/07","","126"
"204069","NYMBOIDA RIVER D/S NYMBOIDA WEIR","-29.921557","152.686131","469704.205","6689865.336","56","171.523","1997/09/17","","1732"
"204071","BIELSDOWN RIVER AT CHARLESTEAD","-30.233893","152.710842","472165.1","6655248.1","56","502.876","2003/05/21","","131"
"204072","NYMBOIDA TAILRACE AT POWER STATION RIGHT BANK FLUME","-29.925728527","152.741884026","475086.752","6689416.499","56","109.62","1999/08/18","","0"
"204073","NYMBOIDA TAILRACE AT POWER STATION LEFT BANK FLUME","-29.925728527","152.741884026","475086.752","6689416.499","56","109.6","1999/08/18","","0"
"204400","CLARENCE RIVER AT GRAFTON","-29.69362829","152.93175728","493398","6715149","56","0","2009/12/04","","0"
"204403","COLDSTREAM RIVER AT TUCABIA","-29.666582","153.105249","510184.787","6718154.512","56","0","2001/08/14","","0"
"204413","CLARENCE RIVER AT ROGANS BRIDGE","-29.61912085","152.88444882","488813","6723401","56","0","2009/12/03","","0"
"204900","CLARENCE RIVER AT BARYULGIL","-29.196113","152.593194","460451.97","6770217.952","56","72.089","1971/07/15","","7490"
"204906","ORARA RIVER AT GLENREAGH","-30.067556","152.98529","498582.216","6673728.779","56","53.1","1972/11/15","","446"
"205002","BELLINGER RIVER AT THORA","-30.426775691","152.779625951","478836.941","6633902.306","56","24.84","1955/06/22","","433"
"205016","BELLINGER RIVER AT FOSTERS","-30.4417","152.8852","488977","6632262.1","56","0.751","2007/07/31","","642"
"205019","NEVER NEVER CREEK AT OLD CROSSING","-30.38361","152.889596","489392.979","6638701.153","56","28.67","2006/09/06","","0"
"206014","WOLLOMOMBI RIVER AT CONINSIDE","-30.475658","152.027034","406608.232","6628103.795","56","25.78","1948/04/16","","376"
"206026","SANDY CREEK AT NEWHOLME","-30.418577","151.65706","371017.762","6634066.032","56","1004.99","1974/09/17","","8"
"206032","DUMARESQ CREEK AT STEPHENS BRIDGE","-30.51092","151.655706","371009.474","6623830.029","56","966.425","1978/10/11","","92"
"206035","GARA RIVER AT WILLOW GLEN","-30.211164","151.726735","377452.345","6657130.356","56","6.643","1997/01/31","","121"
"206036","GARA RIVER AT MALPAS DAM -STORAGE GAUGE","-30.2894","151.7372","378555.4","6648468.3","56","0","1999/07/27","","196"
"206037","DUMARESQ CREEK D/S DUMARESQ DAM","-30.463365","151.615799","367115.261","6629054.349","56","996.916","1997/11/17","","43.3"
"206039","GARA RIVER D/S MALPAS DAM","-30.293301","151.740454","378873.695","6648042.159","56","1150.6","1999/01/13","","197"
"206042","PUDDLEDOCK CREEK AT PUDDLEDOCK DAM","-30.40000556","151.73205","378197.2","6636195.7","56","8.7","2008/08/15","","25"
"206044","DUMARESQ CREEK DUMARESQ DAM - STORAGE","-30.43039688","151.59783283","365345","6632687","56","19.997","2012/08/13","","0"
"416001","BARWON RIVER AT MUNGINDI","-28.9762","148.9848","693388.6","6793024.7","55","152.96","1889/12/01","","44070"
"416002","MACINTYRE RIVER AT BOGGABILLA","-28.5916","150.3615","241957.6","6834412.9","56","208.478","1894/10/01","","22600"
"416003","TENTERFIELD CREEK AT CLIFTON","-29.0312","151.7246","375805.8","6787887.7","56","655.26","1921/07/11","","541.02"
"416006","SEVERN RIVER AT ASHFORD","-29.2939","151.1212","317506","6757988","56","404.845","1933/11/22","","3010"
"416007","DUMARESQ RIVER U/S BONSHAW WEIR","-28.9861","151.274","331852","6792328.8","56","290.915","1934/08/09","","7280"
"416008","BEARDY RIVER AT HAYSTACK","-29.2179","151.3838","342905.9","6766787.9","56","334.715","1934/08/10","","866"
"416010","MACINTYRE RIVER AT WALLANGRA","-29.2626","150.8995","295906.1","6761088.1","56","413.758","1936/12/20","","2020"
"416011","DUMARESQ RIVER AT ROSENEATH","-29.1155","151.4584","350005.9","6778237.8","56","332.045","1937/01/22","","5550"
"416012","MACINTYRE RIVER AT HOLDFAST (YELARBON CROSSING)","-28.7997","150.7296","278406.3","6812087.9","56","236.424","1950/06/05","","6740"
"416016","MACINTYRE RIVER AT INVERELL (MIDDLE CREEK)","-29.792","151.1275","319005.8","6702788.3","56","585.87","1962/06/01","","726"
"416020","OTTLEYS CREEK AT COOLATAI","-29.2324","150.7592","282206.2","6764188.1","56","345.201","1967/02/28","","402"
"416021","FRAZERS CREEK AT WESTHOLME (ASHFORD)","-29.35319","151.09448","315019.082","6751374.751","56","420.05","1967/03/03","","804"
"416022","SEVERN RIVER AT FLADBURY","-29.5128","151.7038","374371.7","6734501","56","870.344","1967/03/08","","1100"
"416023","DEEPWATER RIVER AT BOLIVIA","-29.2913","151.9245","395535.6","6759262.8","56","781.536","1967/03/10","","505"
"416027","GIL GIL CREEK AT WEEMELAH","-29.0488","149.1599","710300.9","6784680","55","159.365","1968/03/30","","999999"
"416030","SEVERN RIVER AT PINDARI DAM-STORAGE GAUGE","-29.3854","151.243","329496.9","6748028","56","0","1969/01/17","","2110"
"416031","MACINTYRE RIVER AT RIDGELANDS","-29.05726","150.90381","295919.635","6783856.79","56","3.56","1969/03/12","","6170"
"416032","MOLE RIVER AT DONALDSON","-29.0154","151.5997","363624.9","6789496.8","56","369.742","1969/07/10","","1610"
"416037","BOOMI RIVER AT BOOMI WEIR OFFTAKE","-28.6265","149.6677","760813.5","6830482.5","55","182.934","1973/04/05","","999999"
"416039","SEVERN RIVER AT STRATHBOGIE","-29.4562","151.4646","351105.8","6740488","56","724.994","1974/05/09","","1790"
"416040","DUMARESQ RIVER AT GLENARBON WEIR","-28.692","150.8917","294017.6","6824313.7","56","246.086","1996/06/05","","9235"
"416043","MACINTYRE RIVER U/S BOOMI WEIR","-28.6237","149.6727","761313.4","6830782.5","55","182.949","1976/07/05","","24000"
"416046","MACINTYRE RIVER AT BOONANGA BRIDGE","-28.5751","149.5628","750676","6836405.7","55","176.12","1981/01/15","","24000"
"416047","MACINTYRE RIVER AT TERREWAH","-28.6078","149.8747","781113.4","6832082.5","55","187.217","1984/12/06","","23400"
"416048","MACINTYRE RIVER AT KANOWNA","-28.6961","149.388","733302.5","6823346.6","55","169.263","1984/11/07","","26000"
"416052","GIL GIL CREEK AT GALLOWAY","-29.1274","148.9878","693395.6","6776267.8","55","154.022","1987/05/27","","999999"
"416054","GIL GIL CREEK AT BOOLATAROO","-29.0528","149.467","740201.5","6783650.7","55","169.117","1996/12/05","","0"
"416055","MIDDLE CREEK AT FERNDALE","-29.82893","151.14355","320627.423","6698724.586","56","4.18","1996/12/19","","130"
"416056","MACINTYRE AT LITTLE VALLEY","-29.84697","151.32941","338617.201","6697000.292","56","4.917","1996/12/31","","303"
"416057","MACINTYRE RIVER AT ELSMORE BRIDGE","-29.81242","151.26382","332222.355","6700735.715","56","2.418","1996/12/19","","518"
"416058","MACINTYRE RIVER AT YETMAN BRIDGE","-28.901481","150.781728","283706.9","6800905.123","56","34.738","1997/03/27","","6580"
"416059","KINGS CREEK AT GRED","-29.80481","151.42029","347333.49","6701796.723","56","4.752","1997/03/26","","82"
"416061","PARADISE CREEK AT PARADISE STATION","-29.87429","151.46831","352077.266","6694159.219","56","15.475","1998/06/25","","52"
"416062","KINGS CREEK AT NEWSTEAD NORTH","-29.82859","151.34861","340443.008","6699064.096","56","7.96","1998/06/22","","140"
"416063","MACINTYRE RIVER AT WYOMING","-29.9281","151.4405","349472.123","6688159.505","56","10.513","1998/06/24","","105"
"416064","MIDDLE CREEK AT STANNIFER","-29.8803","151.2149","327610.841","6693140.124","56","7.521","1998/06/26","","48"
"416065","MACINTYRE RIVER AT BOGGABILLA WEIR - STORAGE GAUGE","-28.5895","150.3622","242023.3","6834645.8","56","0","1991/08/23","","0"
"416066","MACINTYRE RIVER AT RIVERSTONE","-29.7987","151.2015","326173.8","6702162.2","56","3.797","2000/06/22","","574"
"416067","SEVERN RIVER AT DUCCA MARRIN","-29.4056","151.212","326521.9","6745751.1","56","432.314","2002/03/21","","2138"
"416068","MACINTYRE RIVER AT TINTOT","-29.4216","150.9822","304246","6743608.1","56","20.048","2002/07/11","","1730"
"416069","FRAZERS CREEK AT GLENORCHY","-29.5115","151.1777","323383.9","6733942.1","56","3.87","2002/05/30","","678"
"416072","WHALAN CREEK AT EURABA BRIDGE","-28.80041344","149.64059989","757736","6811264","55","182.83","2011/07/06","","0"
"416080","GIL GIL CREEK @ MILTONVILLE","-29.05741207","149.35817975","729594","6783358","55","163.934","2012/08/16","","0"
"416081","BARWON RIVER AT EAGLE FARM","-28.87812","149.06391","701284.182","6803755.128","55","155.776","2019/12/05","","0"
"416082","MACINTYRE RIVER AT LAKE INVERELL","-29.790269","151.139365","320153.791","6703003.037","56","596.78","2021/10/28","","726"
"416315A","PIKE CREEK AT GLENLYON DAM - STORAGE GAUGE","-28.9651","151.4511","349077.3","6794894.6","56","0","1997/03/30","","0"
"418001","GWYDIR RIVER AT PALLAMALLAWA","-29.477","150.1351","222186.9","6735750.4","56","220.835","1891/12/17","","12300"
"418002","MEHI RIVER AT MOREE","-29.470091","149.8435","775753.114","6736562.408","55","197.943","1937/03/18","","999999"
"418004","GWYDIR RIVER AT YARRAMAN BRIDGE","-29.4261","149.8471","776218.3","6741427.8","55","201.185","1929/08/01","","12960"
"418005","COPES CREEK AT KIMBERLEY","-29.91602778","151.11487778","318014.826","6689025.964","56","754.279","1929/04/18","","259"
"418008","GWYDIR RIVER AT BUNDARRA","-30.17075556","151.06505833","313682.02","6660711.782","56","8.225","1936/12/07","","3990"
"418011","CAROLE CREEK AT DOWNSTREAM REGULATOR(BELLS CROSSING)","-29.4069","149.8885","780291.3","6743460.8","55","0","1939/06/28","","999999"
"418012","GWYDIR RIVER AT PINEGROVE","-29.89378889","150.62836389","270984.851","6690620.478","56","305.592","1945/05/23","","6389"
"418013","GWYDIR RIVER AT GRAVESEND ROAD BRIDGE","-29.5819","150.3666","244913","6724647.1","56","245.56","1936/12/12","","11020"
"418014","GWYDIR RIVER AT YARROWYCK","-30.46740556","151.36369722","342916.74","6628282.958","56","739.984","1954/12/17","","855"
"418015","HORTON RIVER AT RIDER (KILLARA)","-29.83385833","150.35439722","244367.567","6696686.859","56","284.308","1957/01/11","","1970"
"418017","MYALL CREEK AT MOLROY","-29.79711389","150.58413056","266487.206","6701248.423","56","292.727","1964/05/10","","842"
"418021","LAURA CREEK AT LAURA","-30.228725","151.18789444","325614.351","6654480.989","56","24.08","1965/06/04","","311"
"418025","HALLS CREEK AT BINGARA","-29.93331667","150.57250833","265682.226","6686125.866","56","336.577","1965/06/15","","156"
"418026","GWYDIR RIVER DOWNSTREAM COPETON DAM","-29.912275","150.90760556","297993.404","6689095.334","56","436.521","1966/07/21","","5240"
"418027","HORTON RIVER AT HORTON DAM SITE","-30.20690833","150.42795278","252406.863","6655489.977","56","415.04","1967/05/08","","220"
"418032","TYCANNAH CREEK AT HORSESHOE LAGOON","-29.6704","150.0438","213870","6714081","56","250.196","1971/06/02","","866"
"418035","GWYDIR RIVER AT COPETON DAM-STORAGE GAUGE","-29.90438056","150.92438333","299597.732","6689999.78","56","0","1973/12/13","","5240"
"418036","GWYDIR RIVER D/S BOOLOOROO WEIR","-29.4147","149.883","779737.3","6742604.8","55","0","1972/07/26","","12830"
"418037","MEHI RIVER AT D/S COMBADELLO WEIR","-29.5569","149.6581","757550","6727365","55","0","1972/07/27","","0"
"418042","GWYDIR RIVER AT D/S TAREELAR0I WEIR","-29.4473","150.0295","211860.4","6738781.4","56","0","1976/10/20","","12500"
"418043","GWYDIR RIVER AT TAREELAROI WEIR-STORAGE GAUGE","-29.4472","150.0336","212254.4","6738798.4","56","0","1976/05/05","","999999"
"418044","MEHI RIVER D/S TAREELAROI REGULATOR","-29.4532","150.0336","212272.4","6738134.4","56","0","1976/05/05","","0"
"418047","MEHI RIVER AT COMBADELLO WEIR-STORAGE GAUGE","-29.5651","149.6511","756851.1","6726470.5","55","0","1977/06/20","","99999999"
"418048","MOOMIN CREEK AT COMBADELLO CUTTING","-29.56253889","149.6543","757171","6726747","55","187.17","1972/07/27","","999999"
"418049","MALLAWA CREEK AT REGULATOR","-29.5903","149.3174","724451.5","6724369.9","55","0","1977/05/03","","999999"
"418051","GWYDIR RIVER AT BOOLOOROO WEIR-STORAGE GAUGE","-29.4145","149.8859","780021.3","6742626.8","55","0","1979/01/25","","0"
"418052","CAROLE CREEK AT NEAR GARAH","-29.125","149.5519","748298.4","6775471.7","55","0","1980/07/09","","999999"
"418053","GWYDIR RIVER AT BRAGEEN CROSSING","-29.3973","149.5465","747113.4","6745303.8","55","180.686","1980/05/07","","999999"
"418058","MEHI RIVER AT BRONTE","-29.4773","148.9023","684441.6","6737627.9","55","146.175","1978/11/21","","999999"
"418059","MEHI RIVER U/S GUNDARE REGULATOR.","-29.5893","149.3163","724346.5","6724485.9","55","0","1977/05/17","","0"
"418060","MOOMIN CREEK AT GLENDELLO","-29.6942","149.4785","739813.4","6712526.9","55","173.575","1984/03/23","","999999"
"418061","MOOMIN CREEK AT ALMA BRIDGE (DERRA ROAD)","-29.6891","149.1565","708664.5","6713716.9","55","159.562","1978/11/16","","999999"
"418063","GWYDIR RIVER (SOUTH ARM) AT D/S TYREEL OFFTAKE REGULATO","-29.4379","149.7783","769513.3","6740282.8","55","0","1985/09/10","","0"
"418065","GWYDIR RIVER AT TYREEL STORAGE GAUGE","-29.437","149.7793","769613.3","6740382.8","55","0","1987/06/12","","0"
"418066","GWYDIR RIVER AT MILLEWA","-29.3627","149.3736","730409.5","6749490.8","55","172.043","1988/06/02","","0"
"418067","MOOMIN CREEK AT CLARENDON BRIDGE (HEATHFIELD)","-29.7301","149.3047","722909.4","6708892.9","55","166.378","1988/06/02","","999999"
"418068","MEHI RIVER AT U/S BALLIN BOORA CREEK","-29.4607","149.1044","704074.5","6739127.9","55","153.966","1988/06/02","","999999"
"418070","MOOMIN CREEK AT MOOMIN PLAINS","-29.6352","148.9592","689669.6","6720028.9","55","153.141","1994/03/21","","999999"
"418074","GINGHAM CHANNEL AT TERALBA","-29.3995","149.6991","761924.7","6744715.8","55","193.168","1997/04/09","","0"
"418076","GINGHAM CHANNEL AT TILLALOO BRIDGE","-29.27137023","149.4525766","738293.3","6759442.4","55","175.332","1997/05/08","","0"
"418077","GINGHAM CHANNEL AT THE WATERHOLE","-29.2433","149.3062","724124.5","6762851.8","55","8.745","1997/04/08","","0"
"418078","GWYDIR RIVER AT ALLAMBIE BRIDGE","-29.3449","149.4307","736001.5","6751341.8","55","174.963","1997/04/08","","0"
"418079","GINGHAM CHANNEL AT GINGHAM BRIDGE","-29.2233","149.2685","720503.5","6765140.8","55","165.482","1997/05/06","","0"
"418085","MEHI RIVER D/S GUNDARE REGULATOR #2","-29.5888","149.315","724219.5","6724540.9","55","0","2002/11/21","","0"
"418086","CAROLE CREEK AT MIDKIN CROSSING (DS MARSHALLS PONDS)","-29.3228","149.7764","769628.4","6753050.8","55","190","2005/10/06","","0"
"418087","MEHI RIVER AT CHINOOK","-29.4752","149.977","788683","6735672.5","55","211.427","2006/05/23","","0"
"418089","Marshall Ponds @ Newell Highway","-29.37344086","149.93283376","784691","6747052","55","25.186","2005/10/06","","0"
"418092","SLAUGHTERHOUSE CREEK AT BINIGUY","-29.57388","150.20259","228995.5","6725163.9","56","0","2011/07/25","","0"
"419003","NARRABRI CREEK AT NARRABRI","-30.32706111","149.78116667","767405","6641694.1","55","204.736","1891/01/01","","25400"
"419023","NAMOI RIVER AT TURRAWAN (WALLAH)","-30.452122222","149.945838888","782883.651","6627426.418","55","217.525","1995/05/20","","24500"
"419039","NAMOI RIVER AT MOLLEE","-30.255661111","149.680372222","757897.128","6649843.917","55","197.215","1965/09/30","","27800"
"419039A","NAMOI RIVER DOWNSTREAM MOLLEE WEIR","-30.26432778","149.70008889","759772.1","6648838.1","55","198","1987/06/23","","27900"
"419051","MAULES CREEK AT AVOCA EAST","-30.495233333","150.0829","220000.806","6622717.638","56","253.44","1972/06/08","","739"
"419053","MANILLA RIVER AT BLACK SPRINGS","-30.42130556","150.64986944","274267.831","6632184.104","56","463.319","1972/08/23","","791"
"419059","NAMOI RIVER AT DOWNSTREAM GUNIDGERA WEIR","-30.20315","149.436266666","734513.4","6656183.1","55","182.73","1976/04/07","","28400"
"419060","NAMOI RIVER AT GUNIDGERA WEIR - STORAGE GAUGE","-30.20115","149.437166666","734612","6656423","55","185.065","1975/11/06","","28400"
"419061","GUNIDGERA CREEK AT DOWNSTREAM REGULATOR","-30.196427777","149.428269444","733773.191","6656956.009","55","187.61","1975/07/29","","28400"
"419062","NAMOI RIVER AT MOLLEE WEIR - STORAGE GAUGE","-30.26515","149.70085","759843.147","6648745.178","55","198","1975/11/05","","27900"
"419063","GUNIDGERA-PIAN CUTTING AT MERAH NORTH","-30.187580555","149.287580555","720244.869","6658217.36","55","180.405","1978/01/06","","28400"
"419064","PIAN CREEK AT ROSSMORE","-30.09100556","149.06836944","699328.9","6669326.1","55","163.665","1978/01/05","","771"
"419068","NAMOI RIVER AT DOWNSTREAM WEETA WEIR","-30.28545","149.337716666","724846.2","6647270.7","55","177","1978/10/26","","29000"
"419079","GUNIDGERA CREEK AT DOWNSTREAM PIAN CUTTING","-30.20385","149.291116666","720547.6","6656412.5","55","180.143","1986/04/17","","0"
"419083","BRIGALOW CREEK AT THARLANE","-30.314816666","149.29605","720773.2","6644095.7","55","179.823","1993/10/13","","333"
"419088","PIAN CREEK AT CUBBAROO LANE","-30.168333333","149.132266666","705327.848","6660641.13","55","169.915","1996/11/07","","494"
"419090","B+B CHANNEL AT DOREEN LANE","-30.174436111","149.304380555","721905.7","6659633.9","55","180.2","1996/11/07","","28400"
"419094","NAMOI RIVER AT DOWNSTREAM DUNCANS JUNCTION","-30.305516666","149.097466666","701695.551","6645496.702","55","165.296","2000/01/10","","222"
"419095","NAMOI RIVER AT BULLAWA","-30.301566666","149.1063","702553.292","6645918.826","55","165.836","2000/01/10","","30500"
"419107","MANILLA RIVER AT BARRABA","-30.37313889","150.60854722","270184.831","6637440.74","56","487.639","2009/11/17","","0"
"419110","NAMOI RIVER AT YARRAL EAST","-30.236712","149.67103731","757048","6651966","55","195.468","2012/06/07","","0"
"419112","IRONBARK CREEK AT WOODSREEF NUMBER 2","-30.40465158","150.72193051","281154","6634172","56","467.162","2014/07/22","","0"
"419900","NAMOI RIVER AT GLENCOE","-30.19705","149.497233333","740413","6656743.359","55","188.5","1995/05/24","","28400"
"419905","BOHENA CREEK AT  NEWELL HIGHWAY","-30.44527778","149.67180556","756576.8","6628839.9","55","229.604","1995/05/21","","2180"
