Date,Mean,Qual,Cutoff,Site,City
1991-08-18,0.182,2,1991-08-18,405297,echuca
1991-08-19,0.178,2,1991-08-19,405297,echuca
1991-08-20,0.177,2,1991-08-20,405297,echuca
1991-08-21,0.182,2,1991-08-21,405297,echuca
1991-08-22,0.186,2,1991-08-22,405297,echuca
1991-08-23,0.19,2,1991-08-23,405297,echuca
1991-08-24,0.192,2,1991-08-24,405297,echuca
1991-08-25,0.191,2,1991-08-25,405297,echuca
1991-08-26,0.192,2,1991-08-26,405297,echuca
1991-08-27,0.196,2,1991-08-27,405297,echuca
1991-08-28,0.201,2,1991-08-28,405297,echuca
1991-08-29,0.201,2,1991-08-29,405297,echuca
1991-08-30,0.205,2,1991-08-30,405297,echuca
1991-08-31,0.206,2,1991-08-31,405297,echuca
1991-01-09,0.204,2,1991-01-09,405297,echuca
1991-02-09,0.199,2,1991-02-09,405297,echuca
1991-03-09,0.193,2,1991-03-09,405297,echuca
1991-04-09,0.236,2,1991-04-09,405297,echuca
1991-05-09,0.292,2,1991-05-09,405297,echuca
1991-06-09,0.307,2,1991-06-09,405297,echuca
1991-07-09,0.304,2,1991-07-09,405297,echuca
1991-08-09,0.302,2,1991-08-09,405297,echuca
1991-09-09,0.286,2,1991-09-09,405297,echuca
1991-10-09,0.265,2,1991-10-09,405297,echuca
1991-11-09,0.247,2,1991-11-09,405297,echuca
1991-12-09,0.29,2,1991-12-09,405297,echuca
1991-09-13,0.295,2,1991-09-13,405297,echuca
1991-09-14,0.28,2,1991-09-14,405297,echuca
1991-09-15,0.269,2,1991-09-15,405297,echuca
1991-09-16,0.268,2,1991-09-16,405297,echuca
1991-09-17,,160,1991-09-17,405297,echuca
1991-09-18,,160,1991-09-18,405297,echuca
1991-09-19,,160,1991-09-19,405297,echuca
1991-09-20,,160,1991-09-20,405297,echuca
1991-09-21,,160,1991-09-21,405297,echuca
1991-09-22,,160,1991-09-22,405297,echuca
1991-09-23,,160,1991-09-23,405297,echuca
1991-09-24,,160,1991-09-24,405297,echuca
1991-09-25,,160,1991-09-25,405297,echuca
1991-09-26,,160,1991-09-26,405297,echuca
1991-09-27,,160,1991-09-27,405297,echuca
1991-09-28,,160,1991-09-28,405297,echuca
1991-09-29,,160,1991-09-29,405297,echuca
1991-09-30,,160,1991-09-30,405297,echuca
1991-01-10,,160,1991-01-10,405297,echuca
1991-02-10,,160,1991-02-10,405297,echuca
1991-03-10,,160,1991-03-10,405297,echuca
1991-04-10,,160,1991-04-10,405297,echuca
1991-05-10,,160,1991-05-10,405297,echuca
1991-06-10,,160,1991-06-10,405297,echuca
1991-07-10,,160,1991-07-10,405297,echuca
1991-08-10,,160,1991-08-10,405297,echuca
1991-09-10,,160,1991-09-10,405297,echuca
1991-10-10,,160,1991-10-10,405297,echuca
1991-11-10,,160,1991-11-10,405297,echuca
1991-12-10,,160,1991-12-10,405297,echuca
1991-10-13,,160,1991-10-13,405297,echuca
1991-10-14,,160,1991-10-14,405297,echuca
1991-10-15,,160,1991-10-15,405297,echuca
1991-10-16,,160,1991-10-16,405297,echuca
1991-10-17,,160,1991-10-17,405297,echuca
1991-10-18,0.29,2,1991-10-18,405297,echuca
1991-10-19,0.273,2,1991-10-19,405297,echuca
1991-10-20,0.235,2,1991-10-20,405297,echuca
1991-10-21,0.218,2,1991-10-21,405297,echuca
1991-10-22,0.211,2,1991-10-22,405297,echuca
1991-10-23,0.181,2,1991-10-23,405297,echuca
1991-10-24,0.202,2,1991-10-24,405297,echuca
1991-10-25,0.204,2,1991-10-25,405297,echuca
1991-10-26,0.234,2,1991-10-26,405297,echuca
1991-10-27,0.261,2,1991-10-27,405297,echuca
1991-10-28,0.285,2,1991-10-28,405297,echuca
1991-10-29,0.271,2,1991-10-29,405297,echuca
1991-10-30,0.255,2,1991-10-30,405297,echuca
1991-10-31,0.239,2,1991-10-31,405297,echuca
1991-01-11,0.23,2,1991-01-11,405297,echuca
1991-02-11,0.241,2,1991-02-11,405297,echuca
1991-03-11,0.214,2,1991-03-11,405297,echuca
1991-04-11,0.221,2,1991-04-11,405297,echuca
1991-05-11,0.262,2,1991-05-11,405297,echuca
1991-06-11,0.271,2,1991-06-11,405297,echuca
1991-07-11,0.28,2,1991-07-11,405297,echuca
1991-08-11,0.298,2,1991-08-11,405297,echuca
1991-09-11,0.275,2,1991-09-11,405297,echuca
1991-10-11,0.246,2,1991-10-11,405297,echuca
1991-11-11,0.274,2,1991-11-11,405297,echuca
1991-12-11,0.266,2,1991-12-11,405297,echuca
1991-11-13,0.257,2,1991-11-13,405297,echuca
1991-11-14,0.274,2,1991-11-14,405297,echuca
1991-11-15,0.278,2,1991-11-15,405297,echuca
1991-11-16,0.274,2,1991-11-16,405297,echuca
1991-11-17,0.245,2,1991-11-17,405297,echuca
1991-11-18,0.231,2,1991-11-18,405297,echuca
1991-11-19,0.204,2,1991-11-19,405297,echuca
1991-11-20,0.201,2,1991-11-20,405297,echuca
1991-11-21,0.233,2,1991-11-21,405297,echuca
1991-11-22,0.239,2,1991-11-22,405297,echuca
1991-11-23,0.221,2,1991-11-23,405297,echuca
1991-11-24,0.171,2,1991-11-24,405297,echuca
1991-11-25,0.15,2,1991-11-25,405297,echuca
1991-11-26,0.207,2,1991-11-26,405297,echuca
1991-11-27,0.221,2,1991-11-27,405297,echuca
1991-11-28,0.197,2,1991-11-28,405297,echuca
1991-11-29,0.164,2,1991-11-29,405297,echuca
1991-11-30,0.129,2,1991-11-30,405297,echuca
1991-01-12,0.091,2,1991-01-12,405297,echuca
1991-02-12,0.013,2,1991-02-12,405297,echuca
1991-03-12,0.018,2,1991-03-12,405297,echuca
1991-04-12,0.011,2,1991-04-12,405297,echuca
1991-05-12,0.006,2,1991-05-12,405297,echuca
1991-06-12,-0.005,2,1991-06-12,405297,echuca
1991-07-12,0.002,2,1991-07-12,405297,echuca
1991-08-12,0.196,2,1991-08-12,405297,echuca
1991-09-12,0.263,2,1991-09-12,405297,echuca
1991-10-12,0.259,2,1991-10-12,405297,echuca
1991-11-12,0.275,2,1991-11-12,405297,echuca
1991-12-12,0.311,2,1991-12-12,405297,echuca
1991-12-13,0.331,2,1991-12-13,405297,echuca
1991-12-14,0.332,2,1991-12-14,405297,echuca
1991-12-15,0.343,2,1991-12-15,405297,echuca
1991-12-16,0.365,2,1991-12-16,405297,echuca
1991-12-17,0.389,2,1991-12-17,405297,echuca
1991-12-18,0.407,2,1991-12-18,405297,echuca
1991-12-19,0.407,2,1991-12-19,405297,echuca
1991-12-20,0.401,2,1991-12-20,405297,echuca
1991-12-21,0.398,2,1991-12-21,405297,echuca
1991-12-22,0.376,2,1991-12-22,405297,echuca
1991-12-23,0.348,2,1991-12-23,405297,echuca
1991-12-24,0.291,2,1991-12-24,405297,echuca
1991-12-25,0.275,2,1991-12-25,405297,echuca
1991-12-26,0.296,2,1991-12-26,405297,echuca
1991-12-27,0.274,2,1991-12-27,405297,echuca
1991-12-28,0.227,2,1991-12-28,405297,echuca
1991-12-29,0.176,2,1991-12-29,405297,echuca
1991-12-30,0.144,2,1991-12-30,405297,echuca
1991-12-31,0.181,2,1991-12-31,405297,echuca
1992-01-01,0.348,2,1992-01-01,405297,echuca
1992-02-01,0.423,2,1992-02-01,405297,echuca
1992-03-01,0.414,2,1992-03-01,405297,echuca
1992-04-01,0.376,2,1992-04-01,405297,echuca
1992-05-01,0.343,2,1992-05-01,405297,echuca
1992-06-01,0.357,2,1992-06-01,405297,echuca
1992-07-01,0.344,2,1992-07-01,405297,echuca
1992-08-01,0.316,2,1992-08-01,405297,echuca
1992-09-01,0.329,2,1992-09-01,405297,echuca
1992-10-01,0.361,2,1992-10-01,405297,echuca
1992-11-01,0.343,2,1992-11-01,405297,echuca
1992-12-01,0.3,2,1992-12-01,405297,echuca
1992-01-13,0.299,2,1992-01-13,405297,echuca
1992-01-14,0.302,2,1992-01-14,405297,echuca
1992-01-15,0.304,2,1992-01-15,405297,echuca
1992-01-16,0.277,2,1992-01-16,405297,echuca
1992-01-17,0.231,2,1992-01-17,405297,echuca
1992-01-18,0.216,2,1992-01-18,405297,echuca
1992-01-19,0.203,2,1992-01-19,405297,echuca
1992-01-20,0.215,2,1992-01-20,405297,echuca
1992-01-21,0.249,2,1992-01-21,405297,echuca
1992-01-22,0.23,2,1992-01-22,405297,echuca
1992-01-23,0.189,2,1992-01-23,405297,echuca
1992-01-24,0.203,2,1992-01-24,405297,echuca
1992-01-25,0.256,2,1992-01-25,405297,echuca
1992-01-26,0.248,2,1992-01-26,405297,echuca
1992-01-27,0.235,2,1992-01-27,405297,echuca
1992-01-28,0.281,2,1992-01-28,405297,echuca
1992-01-29,0.314,2,1992-01-29,405297,echuca
1992-01-30,0.308,2,1992-01-30,405297,echuca
1992-01-31,0.286,2,1992-01-31,405297,echuca
1992-01-02,0.253,2,1992-01-02,405297,echuca
1992-02-02,0.24,2,1992-02-02,405297,echuca
1992-03-02,0.252,2,1992-03-02,405297,echuca
1992-04-02,0.232,2,1992-04-02,405297,echuca
1992-05-02,0.269,2,1992-05-02,405297,echuca
1992-06-02,0.346,2,1992-06-02,405297,echuca
1992-07-02,0.365,2,1992-07-02,405297,echuca
1992-08-02,0.352,2,1992-08-02,405297,echuca
1992-09-02,0.351,2,1992-09-02,405297,echuca
1992-10-02,0.354,2,1992-10-02,405297,echuca
1992-11-02,0.368,2,1992-11-02,405297,echuca
1992-12-02,0.388,2,1992-12-02,405297,echuca
1992-02-13,0.363,2,1992-02-13,405297,echuca
1992-02-14,0.351,2,1992-02-14,405297,echuca
1992-02-15,0.334,2,1992-02-15,405297,echuca
1992-02-16,0.322,2,1992-02-16,405297,echuca
1992-02-17,0.275,2,1992-02-17,405297,echuca
1992-02-18,0.253,2,1992-02-18,405297,echuca
1992-02-19,0.216,2,1992-02-19,405297,echuca
1992-02-20,0.207,2,1992-02-20,405297,echuca
1992-02-21,0.259,2,1992-02-21,405297,echuca
1992-02-22,0.301,2,1992-02-22,405297,echuca
1992-02-23,0.294,2,1992-02-23,405297,echuca
1992-02-24,0.317,2,1992-02-24,405297,echuca
1992-02-25,0.3,2,1992-02-25,405297,echuca
1992-02-26,0.281,2,1992-02-26,405297,echuca
1992-02-27,0.267,2,1992-02-27,405297,echuca
1992-02-28,0.264,2,1992-02-28,405297,echuca
1992-02-29,0.239,2,1992-02-29,405297,echuca
1992-01-03,0.244,2,1992-01-03,405297,echuca
1992-02-03,0.318,2,1992-02-03,405297,echuca
1992-03-03,0.352,2,1992-03-03,405297,echuca
1992-04-03,0.387,2,1992-04-03,405297,echuca
1992-05-03,0.399,2,1992-05-03,405297,echuca
1992-06-03,0.383,2,1992-06-03,405297,echuca
1992-07-03,0.342,2,1992-07-03,405297,echuca
1992-08-03,0.269,2,1992-08-03,405297,echuca
1992-09-03,0.257,2,1992-09-03,405297,echuca
1992-10-03,0.218,2,1992-10-03,405297,echuca
1992-11-03,0.207,2,1992-11-03,405297,echuca
1992-12-03,0.186,2,1992-12-03,405297,echuca
1992-03-13,0.125,2,1992-03-13,405297,echuca
1992-03-14,0.104,2,1992-03-14,405297,echuca
1992-03-15,0.018,2,1992-03-15,405297,echuca
1992-03-16,0.18,2,1992-03-16,405297,echuca
1992-03-17,0.33,2,1992-03-17,405297,echuca
1992-03-18,0.325,2,1992-03-18,405297,echuca
1992-03-19,0.308,2,1992-03-19,405297,echuca
1992-03-20,0.271,2,1992-03-20,405297,echuca
1992-03-21,0.195,2,1992-03-21,405297,echuca
1992-03-22,0.133,2,1992-03-22,405297,echuca
1992-03-23,0.247,2,1992-03-23,405297,echuca
1992-03-24,0.265,2,1992-03-24,405297,echuca
1992-03-25,0.241,2,1992-03-25,405297,echuca
1992-03-26,0.248,2,1992-03-26,405297,echuca
1992-03-27,0.262,2,1992-03-27,405297,echuca
1992-03-28,0.292,2,1992-03-28,405297,echuca
1992-03-29,0.305,2,1992-03-29,405297,echuca
1992-03-30,0.293,2,1992-03-30,405297,echuca
1992-03-31,0.283,2,1992-03-31,405297,echuca
1992-01-04,0.271,2,1992-01-04,405297,echuca
1992-02-04,0.267,2,1992-02-04,405297,echuca
1992-03-04,0.255,2,1992-03-04,405297,echuca
1992-04-04,0.277,2,1992-04-04,405297,echuca
1992-05-04,0.284,2,1992-05-04,405297,echuca
1992-06-04,0.277,2,1992-06-04,405297,echuca
1992-07-04,0.272,2,1992-07-04,405297,echuca
1992-08-04,0.314,2,1992-08-04,405297,echuca
1992-09-04,0.307,2,1992-09-04,405297,echuca
1992-10-04,0.306,2,1992-10-04,405297,echuca
1992-11-04,0.325,2,1992-11-04,405297,echuca
1992-12-04,0.274,2,1992-12-04,405297,echuca
1992-04-13,0.27,2,1992-04-13,405297,echuca
1992-04-14,0.334,2,1992-04-14,405297,echuca
1992-04-15,0.353,2,1992-04-15,405297,echuca
1992-04-16,0.347,2,1992-04-16,405297,echuca
1992-04-17,0.308,2,1992-04-17,405297,echuca
1992-04-18,0.301,2,1992-04-18,405297,echuca
1992-04-19,0.287,2,1992-04-19,405297,echuca
1992-04-20,0.268,2,1992-04-20,405297,echuca
1992-04-21,0.322,2,1992-04-21,405297,echuca
1992-04-22,0.358,2,1992-04-22,405297,echuca
1992-04-23,0.349,2,1992-04-23,405297,echuca
1992-04-24,0.345,2,1992-04-24,405297,echuca
1992-04-25,0.347,2,1992-04-25,405297,echuca
1992-04-26,0.35,2,1992-04-26,405297,echuca
1992-04-27,0.295,2,1992-04-27,405297,echuca
1992-04-28,0.312,2,1992-04-28,405297,echuca
1992-04-29,0.329,2,1992-04-29,405297,echuca
1992-04-30,0.265,2,1992-04-30,405297,echuca
1992-01-05,0.226,2,1992-01-05,405297,echuca
1992-02-05,0.21,2,1992-02-05,405297,echuca
1992-03-05,0.197,2,1992-03-05,405297,echuca
1992-04-05,0.188,2,1992-04-05,405297,echuca
1992-05-05,0.174,2,1992-05-05,405297,echuca
1992-06-05,0.12,2,1992-06-05,405297,echuca
1992-07-05,0.091,2,1992-07-05,405297,echuca
1992-08-05,0.104,2,1992-08-05,405297,echuca
1992-09-05,0.229,2,1992-09-05,405297,echuca
1992-10-05,0.29,2,1992-10-05,405297,echuca
1992-11-05,0.307,2,1992-11-05,405297,echuca
1992-12-05,0.32,2,1992-12-05,405297,echuca
1992-05-13,0.347,2,1992-05-13,405297,echuca
1992-05-14,0.389,2,1992-05-14,405297,echuca
1992-05-15,0.446,2,1992-05-15,405297,echuca
1992-05-16,0.464,2,1992-05-16,405297,echuca
1992-05-17,0.45,2,1992-05-17,405297,echuca
1992-05-18,0.415,2,1992-05-18,405297,echuca
1992-05-19,0.358,2,1992-05-19,405297,echuca
1992-05-20,0.301,2,1992-05-20,405297,echuca
1992-05-21,0.257,2,1992-05-21,405297,echuca
1992-05-22,0.225,2,1992-05-22,405297,echuca
1992-05-23,0.2,2,1992-05-23,405297,echuca
1992-05-24,0.186,2,1992-05-24,405297,echuca
1992-05-25,0.18,2,1992-05-25,405297,echuca
1992-05-26,0.216,2,1992-05-26,405297,echuca
1992-05-27,0.235,2,1992-05-27,405297,echuca
1992-05-28,0.231,2,1992-05-28,405297,echuca
1992-05-29,0.221,2,1992-05-29,405297,echuca
1992-05-30,0.21,2,1992-05-30,405297,echuca
1992-05-31,0.201,2,1992-05-31,405297,echuca
1992-01-06,0.192,2,1992-01-06,405297,echuca
1992-02-06,0.191,2,1992-02-06,405297,echuca
1992-03-06,0.193,2,1992-03-06,405297,echuca
1992-04-06,0.191,2,1992-04-06,405297,echuca
1992-05-06,0.188,2,1992-05-06,405297,echuca
1992-06-06,0.183,2,1992-06-06,405297,echuca
1992-07-06,0.179,2,1992-07-06,405297,echuca
1992-08-06,0.177,2,1992-08-06,405297,echuca
1992-09-06,0.172,2,1992-09-06,405297,echuca
1992-10-06,0.17,2,1992-10-06,405297,echuca
1992-11-06,0.168,2,1992-11-06,405297,echuca
1992-12-06,0.168,2,1992-12-06,405297,echuca
1992-06-13,0.167,2,1992-06-13,405297,echuca
1992-06-14,0.164,2,1992-06-14,405297,echuca
1992-06-15,0.16,2,1992-06-15,405297,echuca
1992-06-16,0.157,2,1992-06-16,405297,echuca
1992-06-17,0.155,2,1992-06-17,405297,echuca
1992-06-18,0.158,2,1992-06-18,405297,echuca
1992-06-19,0.159,2,1992-06-19,405297,echuca
1992-06-20,0.161,2,1992-06-20,405297,echuca
1992-06-21,0.16,2,1992-06-21,405297,echuca
1992-06-22,0.159,2,1992-06-22,405297,echuca
1992-06-23,0.16,2,1992-06-23,405297,echuca
1992-06-24,0.165,2,1992-06-24,405297,echuca
1992-06-25,0.166,2,1992-06-25,405297,echuca
1992-06-26,0.167,2,1992-06-26,405297,echuca
1992-06-27,0.176,2,1992-06-27,405297,echuca
1992-06-28,0.186,2,1992-06-28,405297,echuca
1992-06-29,0.194,2,1992-06-29,405297,echuca
1992-06-30,0.196,2,1992-06-30,405297,echuca
1992-01-07,0.191,2,1992-01-07,405297,echuca
1992-02-07,0.185,2,1992-02-07,405297,echuca
1992-03-07,0.18,2,1992-03-07,405297,echuca
1992-04-07,0.178,2,1992-04-07,405297,echuca
1992-05-07,0.179,2,1992-05-07,405297,echuca
1992-06-07,0.185,2,1992-06-07,405297,echuca
1992-07-07,0.189,2,1992-07-07,405297,echuca
1992-08-07,0.188,2,1992-08-07,405297,echuca
1992-09-07,0.194,2,1992-09-07,405297,echuca
1992-10-07,0.209,2,1992-10-07,405297,echuca
1992-11-07,0.21,2,1992-11-07,405297,echuca
1992-12-07,0.207,2,1992-12-07,405297,echuca
1992-07-13,0.204,2,1992-07-13,405297,echuca
1992-07-14,0.199,2,1992-07-14,405297,echuca
1992-07-15,0.192,2,1992-07-15,405297,echuca
1992-07-16,0.185,2,1992-07-16,405297,echuca
1992-07-17,0.179,2,1992-07-17,405297,echuca
1992-07-18,0.174,2,1992-07-18,405297,echuca
1992-07-19,0.173,2,1992-07-19,405297,echuca
1992-07-20,0.175,2,1992-07-20,405297,echuca
1992-07-21,0.177,2,1992-07-21,405297,echuca
1992-07-22,0.18,2,1992-07-22,405297,echuca
1992-07-23,0.184,2,1992-07-23,405297,echuca
1992-07-24,0.191,2,1992-07-24,405297,echuca
1992-07-25,0.208,2,1992-07-25,405297,echuca
1992-07-26,0.219,2,1992-07-26,405297,echuca
1992-07-27,0.214,2,1992-07-27,405297,echuca
1992-07-28,0.205,2,1992-07-28,405297,echuca
1992-07-29,0.201,2,1992-07-29,405297,echuca
1992-07-30,0.198,2,1992-07-30,405297,echuca
1992-07-31,0.198,2,1992-07-31,405297,echuca
1992-01-08,0.198,2,1992-01-08,405297,echuca
